data,ora,open,high,low,close,volume
2010.05.21,00:00,1.43495,1.44955,1.43170,1.44560,252328
2010.05.24,00:00,1.44655,1.45275,1.43515,1.44030,216816
2010.05.25,00:00,1.44030,1.44470,1.42580,1.44325,260268
2010.05.26,00:00,1.44325,1.44425,1.43295,1.43745,235080
2010.05.27,00:00,1.43740,1.46065,1.43725,1.45640,245716
2010.05.28,00:00,1.45630,1.46110,1.44345,1.44535,230108
2010.05.31,00:00,1.44305,1.45470,1.44260,1.45345,131464
2010.06.01,00:00,1.45345,1.47220,1.44385,1.46405,307396
2010.06.02,00:00,1.46405,1.47700,1.45530,1.46530,276996
2010.06.03,00:00,1.46530,1.47425,1.45855,1.46200,273988
2010.06.04,00:00,1.46200,1.46810,1.44505,1.44515,298352
2010.06.07,00:00,1.44185,1.45625,1.43875,1.44680,381068
2010.06.08,00:00,1.44680,1.45280,1.43460,1.44520,334232
2010.06.09,00:00,1.44520,1.46075,1.43950,1.45370,280408
2010.06.10,00:00,1.45370,1.47175,1.45085,1.46960,262092
2010.06.11,00:00,1.46960,1.47585,1.45040,1.45485,246888
2010.06.14,00:00,1.45560,1.48085,1.45495,1.47330,267072
2010.06.15,00:00,1.47330,1.48360,1.46820,1.48015,299964
2010.06.16,00:00,1.48015,1.48550,1.47030,1.47185,246468
2010.06.17,00:00,1.47180,1.48375,1.46445,1.48130,207624
2010.06.18,00:00,1.48130,1.48860,1.47705,1.48195,192852
2010.06.21,00:00,1.48575,1.49360,1.47375,1.47610,247416
2010.06.22,00:00,1.47610,1.48590,1.46875,1.48030,235508
2010.06.23,00:00,1.48025,1.49725,1.48020,1.49575,210904
2010.06.24,00:00,1.49575,1.50115,1.49150,1.49210,229776
2010.06.25,00:00,1.49210,1.50770,1.48555,1.50560,210088
2010.06.28,00:00,1.50515,1.51275,1.50165,1.50940,269548
2010.06.29,00:00,1.50940,1.51195,1.50120,1.50580,207940
2010.06.30,00:00,1.50580,1.50735,1.49305,1.49400,244004
2010.07.01,00:00,1.49400,1.51900,1.48730,1.51635,264752
2010.07.02,00:00,1.51635,1.52290,1.51495,1.51925,176464
2010.07.05,00:00,1.51935,1.51980,1.50895,1.51335,161472
2010.07.06,00:00,1.51335,1.52265,1.50810,1.51495,267012
2010.07.07,00:00,1.51505,1.52185,1.50810,1.51790,272952
2010.07.08,00:00,1.51790,1.52405,1.51015,1.51605,229676
2010.07.09,00:00,1.51605,1.52045,1.50500,1.50625,178388
2010.07.12,00:00,1.50615,1.50855,1.49480,1.50255,257004
2010.07.13,00:00,1.50260,1.51910,1.49645,1.51800,300480
2010.07.14,00:00,1.51795,1.52970,1.51715,1.52655,285380
2010.07.15,00:00,1.52655,1.54710,1.52355,1.54445,304680
2010.07.16,00:00,1.54450,1.54470,1.52780,1.53000,257288
2010.07.19,00:00,1.52855,1.53515,1.52025,1.52280,243624
2010.07.20,00:00,1.52305,1.53090,1.51530,1.52732,325352
2010.07.21,00:00,1.52765,1.53355,1.51235,1.51675,260368
2010.07.22,00:00,1.51670,1.52955,1.51500,1.52555,226420
2010.07.23,00:00,1.52560,1.54490,1.52560,1.54230,236484
2010.07.26,00:00,1.54115,1.55190,1.54080,1.54820,240380
2010.07.27,00:00,1.54825,1.55990,1.54420,1.55930,274320
2010.07.28,00:00,1.55930,1.56375,1.55450,1.55867,253724
2010.07.29,00:00,1.55880,1.56620,1.55800,1.56110,252396
2010.07.30,00:00,1.56105,1.57205,1.55510,1.56845,236292
2010.08.02,00:00,1.57240,1.59070,1.56950,1.58870,274364
2010.08.03,00:00,1.58865,1.59675,1.58589,1.59455,244608
2010.08.04,00:00,1.59438,1.59630,1.58555,1.58850,221940
2010.08.05,00:00,1.58855,1.59235,1.58200,1.58870,167352
2010.08.06,00:00,1.58865,1.59975,1.58400,1.59415,179156
2010.08.09,00:00,1.59840,1.59935,1.58890,1.59010,232024
2010.08.10,00:00,1.59005,1.59080,1.57100,1.58470,314972
2010.08.11,00:00,1.58470,1.58610,1.56155,1.56400,288668
2010.08.12,00:00,1.56405,1.57135,1.55615,1.55750,257712
2010.08.13,00:00,1.55750,1.56785,1.55700,1.55920,245424
2010.08.16,00:00,1.55875,1.57020,1.55345,1.56518,254208
2010.08.17,00:00,1.56545,1.56955,1.55510,1.55745,274388
2010.08.18,00:00,1.55745,1.56870,1.54975,1.55955,242608
2010.08.19,00:00,1.55955,1.56705,1.55090,1.55875,254408
2010.08.20,00:00,1.55865,1.55940,1.54620,1.55335,227416
2010.08.23,00:00,1.55375,1.56190,1.54920,1.55005,229260
2010.08.24,00:00,1.55005,1.55095,1.53715,1.54040,269988
2010.08.25,00:00,1.54050,1.54750,1.53890,1.54730,339452
2010.08.26,00:00,1.54730,1.55970,1.54644,1.55215,361352
2010.08.27,00:00,1.55230,1.55430,1.54415,1.55265,302876
2010.08.30,00:00,1.55330,1.55755,1.54555,1.54610,212828
2010.08.31,00:00,1.54610,1.54735,1.53260,1.53490,303388
2010.09.01,00:00,1.53480,1.54910,1.53355,1.54505,286740
2010.09.02,00:00,1.54505,1.54530,1.53500,1.53930,235480
2010.09.03,00:00,1.53925,1.54680,1.53885,1.54495,212724
2010.09.06,00:00,1.54425,1.54885,1.53450,1.53945,164528
2010.09.07,00:00,1.53945,1.54235,1.52965,1.53520,323116
2010.09.08,00:00,1.53535,1.55325,1.53430,1.54725,309200
2010.09.09,00:00,1.54735,1.54770,1.53755,1.54305,301564
2010.09.10,00:00,1.54305,1.54660,1.53440,1.53560,272056
2010.09.13,00:00,1.53540,1.54875,1.53527,1.54245,259564
2010.09.14,00:00,1.54245,1.55865,1.53470,1.55299,239264
2010.09.15,00:00,1.55325,1.56510,1.54485,1.56315,279680
2010.09.16,00:00,1.56315,1.56475,1.55375,1.56215,252988
2010.09.17,00:00,1.56215,1.57280,1.55950,1.56260,226364
2010.09.20,00:00,1.56535,1.56850,1.55360,1.55423,229728
2010.09.21,00:00,1.55440,1.56430,1.55030,1.56055,239680
2010.09.22,00:00,1.56055,1.57150,1.56008,1.56510,268892
2010.09.23,00:00,1.56510,1.57405,1.56110,1.56815,216044
2010.09.24,00:00,1.56815,1.58435,1.56400,1.58135,199704
2010.09.27,00:00,1.58215,1.58665,1.57870,1.58090,275984
2010.09.28,00:00,1.58100,1.58950,1.57185,1.58040,321756
2010.09.29,00:00,1.58040,1.58740,1.57615,1.57910,379620
2010.09.30,00:00,1.57915,1.59225,1.56690,1.57105,325272
2010.10.01,00:00,1.57105,1.58725,1.57030,1.58170,262384
2010.10.04,00:00,1.58040,1.58700,1.57485,1.58205,199928
2010.10.05,00:00,1.58205,1.59295,1.57515,1.58885,280936
2010.10.06,00:00,1.58885,1.59390,1.58330,1.58830,287716
2010.10.07,00:00,1.58830,1.60175,1.58260,1.58665,255408
2010.10.08,00:00,1.58670,1.59650,1.58230,1.59615,206232
2010.10.11,00:00,1.59525,1.59630,1.58675,1.58855,272364
2010.10.12,00:00,1.58855,1.59165,1.57550,1.58050,310036
2010.10.13,00:00,1.58050,1.59080,1.57740,1.58915,307844
2010.10.14,00:00,1.58915,1.60660,1.58870,1.60075,284944
2010.10.15,00:00,1.60075,1.61055,1.59715,1.59900,209456
2010.10.18,00:00,1.59795,1.60035,1.58370,1.58925,271700
2010.10.19,00:00,1.58915,1.59410,1.56790,1.57035,288264
2010.10.20,00:00,1.57035,1.58775,1.56500,1.58370,247548
2010.10.21,00:00,1.58365,1.58495,1.56855,1.57110,272312
2010.10.22,00:00,1.57110,1.57500,1.56520,1.56835,226880
2010.10.25,00:00,1.56642,1.57716,1.56632,1.57268,172972
2010.10.26,00:00,1.57268,1.58956,1.56904,1.58487,102360
2010.10.27,00:00,1.58490,1.58654,1.57300,1.57787,111568
2010.10.28,00:00,1.57787,1.59776,1.57617,1.59386,117072
2010.10.29,00:00,1.59386,1.60440,1.58769,1.60355,100176
2010.11.01,00:00,1.60440,1.60886,1.59898,1.60456,95996
2010.11.02,00:00,1.60456,1.60792,1.59614,1.60335,102644
2010.11.03,00:00,1.60335,1.61708,1.60065,1.60985,111284
2010.11.04,00:00,1.60981,1.62981,1.60841,1.62678,104304
2010.11.05,00:00,1.62679,1.62942,1.61661,1.61783,94880
2010.11.08,00:00,1.61873,1.62122,1.61039,1.61386,99280
2010.11.09,00:00,1.61386,1.61833,1.59515,1.59780,103408
2010.11.10,00:00,1.59780,1.61353,1.59603,1.61158,105632
2010.11.11,00:00,1.61148,1.61786,1.60809,1.61196,100180
2010.11.12,00:00,1.61196,1.61833,1.59859,1.61122,101364
2010.11.15,00:00,1.61259,1.61529,1.60411,1.60479,58916
2010.11.16,00:00,1.60484,1.60851,1.58384,1.58776,62100
2010.11.17,00:00,1.58774,1.59477,1.58541,1.59057,55760
2010.11.18,00:00,1.59078,1.60549,1.58871,1.60475,62884
2010.11.19,00:00,1.60467,1.60937,1.59358,1.59767,50956
2010.11.22,00:00,1.60010,1.60841,1.58980,1.59546,50576
2010.11.23,00:00,1.59546,1.59615,1.57585,1.57861,63716
2010.11.24,00:00,1.57861,1.58362,1.57412,1.57784,62808
2010.11.25,00:00,1.57786,1.57934,1.57254,1.57621,63492
2010.11.26,00:00,1.57618,1.57707,1.55753,1.55907,50380
2010.11.29,00:00,1.55986,1.56461,1.55270,1.55568,93708
2010.11.30,00:00,1.55561,1.55949,1.54841,1.55574,148712
2010.12.01,00:00,1.55571,1.56481,1.55471,1.56097,138888
2010.12.02,00:00,1.56100,1.56671,1.55112,1.55919,131564
2010.12.03,00:00,1.55919,1.57869,1.55805,1.57683,128608
2010.12.06,00:00,1.57673,1.57734,1.56550,1.57163,108764
2010.12.07,00:00,1.57163,1.58215,1.57022,1.57551,130056
2010.12.08,00:00,1.57551,1.58356,1.56677,1.58076,132264
2010.12.09,00:00,1.58076,1.58403,1.57108,1.57715,124008
2010.12.10,00:00,1.57721,1.58614,1.57471,1.58002,102268
2010.12.13,00:00,1.57972,1.58965,1.57189,1.58526,130384
2010.12.14,00:00,1.58526,1.59103,1.57387,1.57694,138788
2010.12.15,00:00,1.57695,1.57708,1.55301,1.55453,148008
2010.12.16,00:00,1.55453,1.56354,1.55405,1.56346,115040
2010.12.17,00:00,1.56346,1.56458,1.54538,1.55324,113572
2010.12.20,00:00,1.55152,1.55759,1.54756,1.55040,116640
2010.12.21,00:00,1.55037,1.55675,1.54350,1.54690,119524
2010.12.22,00:00,1.54690,1.54931,1.53559,1.53880,107248
2010.12.23,00:00,1.53868,1.54363,1.53729,1.54259,95856
2010.12.24,00:00,1.54259,1.54748,1.54165,1.54375,43916
2010.12.27,00:00,1.54388,1.54566,1.53689,1.54176,73300
2010.12.28,00:00,1.54166,1.55104,1.53439,1.53645,89524
2010.12.29,00:00,1.53645,1.55173,1.53499,1.54967,97644
2010.12.30,00:00,1.54961,1.55348,1.53666,1.54286,93592
2010.12.31,00:00,1.54285,1.56639,1.54226,1.56081,83880
2011.01.03,00:00,1.55334,1.55747,1.54334,1.54797,94340
2011.01.04,00:00,1.54797,1.56452,1.54536,1.55958,125196
2011.01.05,00:00,1.55958,1.56269,1.54504,1.55032,129056
2011.01.06,00:00,1.55032,1.55629,1.54458,1.54567,132080
2011.01.07,00:00,1.54567,1.55784,1.54056,1.55431,128700
2011.01.10,00:00,1.55381,1.56024,1.54745,1.55711,120936
2011.01.11,00:00,1.55711,1.56385,1.55120,1.56009,118240
2011.01.12,00:00,1.56009,1.57798,1.55826,1.57457,138396
2011.01.13,00:00,1.57457,1.58829,1.57177,1.58286,138980
2011.01.14,00:00,1.58286,1.58878,1.58104,1.58661,123164
2011.01.17,00:00,1.58721,1.59541,1.58348,1.58847,109220
2011.01.18,00:00,1.58847,1.60586,1.58828,1.59614,150040
2011.01.19,00:00,1.59614,1.60371,1.59448,1.59809,142372
2011.01.20,00:00,1.59809,1.60090,1.58371,1.59001,150104
2011.01.21,00:00,1.58997,1.60161,1.58663,1.59960,128816
2011.01.24,00:00,1.59933,1.60137,1.59204,1.59765,114368
2011.01.25,00:00,1.59795,1.60159,1.57507,1.58167,146136
2011.01.26,00:00,1.58169,1.59351,1.57688,1.59135,135728
2011.01.27,00:00,1.59135,1.59897,1.58794,1.59286,130324
2011.01.28,00:00,1.59284,1.59661,1.58252,1.58577,119948
2011.01.31,00:00,1.58294,1.60484,1.58207,1.60105,136428
2011.02.01,00:00,1.60108,1.61634,1.60093,1.61325,152252
2011.02.02,00:00,1.61325,1.62303,1.61275,1.61837,155316
2011.02.03,00:00,1.61835,1.62773,1.61209,1.61330,160056
2011.02.04,00:00,1.61334,1.61713,1.60359,1.61099,150876
2011.02.07,00:00,1.60938,1.61845,1.60892,1.61103,154840
2011.02.08,00:00,1.61108,1.61617,1.60272,1.60684,170440
2011.02.09,00:00,1.60684,1.61240,1.60324,1.60993,149412
2011.02.10,00:00,1.60992,1.61370,1.60055,1.60853,153988
2011.02.11,00:00,1.60854,1.61122,1.59628,1.60050,150332
2011.02.14,00:00,1.59969,1.60768,1.59808,1.60353,173952
2011.02.15,00:00,1.60353,1.61704,1.60068,1.61264,198948
2011.02.16,00:00,1.61261,1.61843,1.59860,1.60845,201564
2011.02.17,00:00,1.60845,1.61856,1.60750,1.61698,185864
2011.02.18,00:00,1.61703,1.62625,1.61478,1.62501,179200
2011.02.21,00:00,1.62433,1.62556,1.62034,1.62240,120096
2011.02.22,00:00,1.62240,1.62279,1.61005,1.61410,196784
2011.02.23,00:00,1.61410,1.62731,1.61410,1.62140,189100
2011.02.24,00:00,1.62138,1.62539,1.60844,1.61366,204368
2011.02.25,00:00,1.61388,1.61599,1.60304,1.61163,175876
2011.02.28,00:00,1.60817,1.62758,1.60714,1.62650,193512
2011.03.01,00:00,1.62649,1.63289,1.62508,1.62634,195704
2011.03.02,00:00,1.62635,1.63438,1.62144,1.63234,178276
2011.03.03,00:00,1.63234,1.63332,1.62526,1.62725,175328
2011.03.04,00:00,1.62725,1.63050,1.62349,1.62666,159892
2011.03.07,00:00,1.62752,1.63409,1.61822,1.62042,161364
2011.03.08,00:00,1.62042,1.62077,1.61250,1.61598,116160
2011.03.09,00:00,1.61599,1.62426,1.61374,1.62008,161304
2011.03.10,00:00,1.61998,1.62123,1.60381,1.60612,193940
2011.03.11,00:00,1.60617,1.60869,1.59766,1.60796,184984
2011.03.14,00:00,1.60828,1.61986,1.60268,1.61783,186336
2011.03.15,00:00,1.61783,1.61842,1.59774,1.60704,236852
2011.03.16,00:00,1.60706,1.61308,1.59810,1.60070,222760
2011.03.17,00:00,1.60070,1.61695,1.59823,1.61318,220588
2011.03.18,00:00,1.61318,1.62559,1.60600,1.62296,205588
2011.03.21,00:00,1.62304,1.63270,1.62030,1.63048,167640
2011.03.22,00:00,1.63049,1.64003,1.62921,1.63708,166372
2011.03.23,00:00,1.63706,1.63839,1.62181,1.62424,179196
2011.03.24,00:00,1.62424,1.62664,1.60912,1.61238,172004
2011.03.25,00:00,1.61238,1.61410,1.60072,1.60385,160084
2011.03.28,00:00,1.60062,1.60372,1.59360,1.59905,161676
2011.03.29,00:00,1.59906,1.60423,1.59422,1.60050,160424
2011.03.30,00:00,1.60054,1.60827,1.59784,1.60765,179180
2011.03.31,00:00,1.60765,1.61504,1.60157,1.60393,177456
2011.04.01,00:00,1.60391,1.61320,1.59717,1.61096,173728
2011.04.04,00:00,1.61088,1.61760,1.61070,1.61282,155564
2011.04.05,00:00,1.61286,1.62984,1.60910,1.62939,171684
2011.04.06,00:00,1.62940,1.63631,1.62566,1.63268,181296
2011.04.07,00:00,1.63268,1.63504,1.62626,1.63173,172504
2011.04.08,00:00,1.63173,1.64272,1.63141,1.63786,175800
2011.04.11,00:00,1.63758,1.64256,1.63130,1.63434,156988
2011.04.12,00:00,1.63435,1.63476,1.62270,1.62554,194696
2011.04.13,00:00,1.62552,1.63089,1.62366,1.62651,164308
2011.04.14,00:00,1.62651,1.63843,1.62536,1.63488,178796
2011.04.15,00:00,1.63449,1.63724,1.62912,1.63223,152108
2011.04.18,00:00,1.63123,1.63282,1.61653,1.62687,183788
2011.04.19,00:00,1.62687,1.63364,1.62295,1.63164,178352
2011.04.20,00:00,1.63164,1.64253,1.63070,1.64003,186612
2011.04.21,00:00,1.64002,1.65992,1.63859,1.65116,183180
2011.04.22,00:00,1.65116,1.65683,1.65006,1.65006,40856
2011.04.25,00:00,1.65166,1.65515,1.64672,1.64913,109208
2011.04.26,00:00,1.64907,1.65316,1.64311,1.64843,174160
2011.04.27,00:00,1.64843,1.66359,1.64344,1.66223,201632
2011.04.28,00:00,1.66223,1.67453,1.66204,1.66361,165976
2011.04.29,00:00,1.66361,1.67218,1.66230,1.67045,109864
2011.05.02,00:00,1.67091,1.67376,1.66350,1.66464,129704
2011.05.03,00:00,1.66468,1.66600,1.64628,1.64809,171996
2011.05.04,00:00,1.64809,1.65736,1.64519,1.64907,200256
2011.05.05,00:00,1.64909,1.65433,1.63579,1.63896,204224
2011.05.06,00:00,1.63896,1.64634,1.63549,1.63643,224128
2011.05.09,00:00,1.63754,1.64065,1.62697,1.63940,197648
2011.05.10,00:00,1.63934,1.64210,1.63158,1.63695,197980
2011.05.11,00:00,1.63695,1.65168,1.63215,1.63548,202624
2011.05.12,00:00,1.63548,1.63791,1.62341,1.62864,215800
2011.05.13,00:00,1.62864,1.63079,1.61463,1.61932,188056
2011.05.16,00:00,1.61754,1.62541,1.61598,1.61968,180308
2011.05.17,00:00,1.61998,1.63027,1.61743,1.62488,191460
2011.05.18,00:00,1.62483,1.62876,1.61052,1.61684,185252
2011.05.19,00:00,1.61683,1.62425,1.61302,1.62257,185312
2011.05.20,00:00,1.62257,1.63047,1.61663,1.62247,171392
2011.05.23,00:00,1.62223,1.62324,1.60875,1.61177,184240
2011.05.24,00:00,1.61172,1.62086,1.60580,1.61800,183580
2011.05.25,00:00,1.61808,1.62929,1.61322,1.62718,184360
2011.05.26,00:00,1.62718,1.64050,1.62711,1.63871,178724
2011.05.27,00:00,1.63863,1.65117,1.63785,1.65033,174448
2011.05.30,00:00,1.64797,1.65116,1.64499,1.64719,79160
2011.05.31,00:00,1.64733,1.65464,1.64233,1.64498,163708
2011.06.01,00:00,1.64500,1.64952,1.63201,1.63216,171168
2011.06.02,00:00,1.63211,1.64174,1.63050,1.63674,160320
2011.06.03,00:00,1.63673,1.64375,1.62838,1.64221,160924
2011.06.06,00:00,1.64229,1.64598,1.63404,1.63533,153116
2011.06.07,00:00,1.63533,1.64718,1.63237,1.64368,159912
2011.06.08,00:00,1.64395,1.64463,1.63477,1.63936,159296
2011.06.09,00:00,1.63936,1.64655,1.63576,1.63702,162580
2011.06.10,00:00,1.63702,1.63829,1.62125,1.62260,166608
2011.06.13,00:00,1.62343,1.63894,1.62154,1.63744,160528
2011.06.14,00:00,1.63745,1.64411,1.63549,1.63752,168304
2011.06.15,00:00,1.63754,1.63824,1.61680,1.61778,171988
2011.06.16,00:00,1.61778,1.62246,1.60783,1.61675,196116
2011.06.17,00:00,1.61675,1.61988,1.60934,1.61893,167284
2011.06.20,00:00,1.61612,1.62348,1.61088,1.62021,156908
2011.06.21,00:00,1.62021,1.62532,1.61669,1.62366,152072
2011.06.22,00:00,1.62366,1.62623,1.60601,1.60661,172668
2011.06.23,00:00,1.60660,1.60672,1.59380,1.60159,186716
2011.06.24,00:00,1.60159,1.60464,1.59510,1.59565,165144
2011.06.27,00:00,1.59617,1.60115,1.59127,1.59863,174416
2011.06.28,00:00,1.59863,1.60434,1.59110,1.59945,183344
2011.06.29,00:00,1.59945,1.60738,1.59698,1.60621,172304
2011.06.30,00:00,1.60622,1.61178,1.59727,1.60414,176140
2011.07.01,00:00,1.60414,1.60956,1.59876,1.60683,157112
2011.07.04,00:00,1.60596,1.61397,1.60539,1.60887,103688
2011.07.05,00:00,1.60890,1.61277,1.59903,1.60617,153964
2011.07.06,00:00,1.60615,1.60904,1.59474,1.60008,152056
2011.07.07,00:00,1.60019,1.60177,1.59429,1.59680,160544
2011.07.08,00:00,1.59680,1.60775,1.59313,1.60563,156584
2011.07.11,00:00,1.60320,1.60416,1.58821,1.59073,176056
2011.07.12,00:00,1.59072,1.59481,1.57800,1.59349,220208
2011.07.13,00:00,1.59349,1.61713,1.59047,1.61705,185604
2011.07.14,00:00,1.61693,1.61928,1.60943,1.61428,178424
2011.07.15,00:00,1.61428,1.61751,1.60760,1.61424,153864
2011.07.18,00:00,1.61164,1.61330,1.60049,1.60478,157964
2011.07.19,00:00,1.60479,1.61778,1.60443,1.61242,162828
2011.07.20,00:00,1.61243,1.61665,1.60684,1.61518,156416
2011.07.21,00:00,1.61517,1.63387,1.61208,1.63169,192800
2011.07.22,00:00,1.63168,1.63270,1.62643,1.62962,161484
2011.07.25,00:00,1.63310,1.63310,1.62613,1.62803,149672
2011.07.26,00:00,1.62808,1.64283,1.62654,1.64198,179920
2011.07.27,00:00,1.64197,1.64385,1.63118,1.63310,179636
2011.07.28,00:00,1.63311,1.63824,1.62938,1.63709,165848
2011.07.29,00:00,1.63709,1.64700,1.62607,1.64209,180052
2011.08.01,00:00,1.63882,1.64746,1.62370,1.63075,183416
2011.08.02,00:00,1.63073,1.63288,1.62240,1.62827,186144
2011.08.03,00:00,1.62831,1.64390,1.62504,1.64373,211924
2011.08.04,00:00,1.64371,1.64386,1.62451,1.62571,214596
2011.08.05,00:00,1.62571,1.63965,1.62278,1.63875,229212
2011.08.08,00:00,1.64556,1.64715,1.62967,1.63107,248196
2011.08.09,00:00,1.63106,1.64100,1.61753,1.63305,259332
2011.08.10,00:00,1.63304,1.63305,1.61215,1.61307,215612
2011.08.11,00:00,1.61308,1.62418,1.61107,1.62369,220288
2011.08.12,00:00,1.62365,1.63125,1.61660,1.62794,180788
2011.08.15,00:00,1.62850,1.64093,1.62553,1.63864,162236
2011.08.16,00:00,1.63862,1.64756,1.63223,1.64510,175052
2011.08.17,00:00,1.64510,1.65910,1.63469,1.65379,180888
2011.08.18,00:00,1.65400,1.65542,1.64201,1.65029,182392
2011.08.19,00:00,1.65038,1.66175,1.64439,1.64633,205528
2011.08.22,00:00,1.64812,1.65202,1.64354,1.64608,182920
2011.08.23,00:00,1.64606,1.65725,1.64536,1.64921,187828
2011.08.24,00:00,1.64919,1.65334,1.63566,1.63594,176488
2011.08.25,00:00,1.63595,1.63968,1.62600,1.62801,168732
2011.08.26,00:00,1.62801,1.63784,1.62074,1.63671,171620
2011.08.29,00:00,1.63376,1.64541,1.63342,1.64135,127376
2011.08.30,00:00,1.64134,1.64190,1.62549,1.63025,153252
2011.08.31,00:00,1.63034,1.63337,1.62306,1.62551,160920
2011.09.01,00:00,1.62551,1.62552,1.61315,1.61780,159236
2011.09.02,00:00,1.61783,1.62531,1.61717,1.62145,150328
2011.09.05,00:00,1.61512,1.61854,1.60614,1.61105,134720
2011.09.06,00:00,1.61111,1.61950,1.59211,1.59441,177052
2011.09.07,00:00,1.59441,1.60389,1.59180,1.59821,186308
2011.09.08,00:00,1.59821,1.60825,1.59129,1.59608,181324
2011.09.09,00:00,1.59608,1.59903,1.58436,1.58796,206064
2011.09.12,00:00,1.58301,1.58855,1.57730,1.58573,211892
2011.09.13,00:00,1.58573,1.58691,1.57615,1.57796,208984
2011.09.14,00:00,1.57796,1.58141,1.57060,1.57618,202136
2011.09.15,00:00,1.57618,1.58679,1.57300,1.57961,174144
2011.09.16,00:00,1.57959,1.58406,1.57449,1.57918,159152
2011.09.19,00:00,1.57165,1.57553,1.56328,1.56910,166412
2011.09.20,00:00,1.56910,1.57469,1.56544,1.57360,177456
2011.09.21,00:00,1.57359,1.57413,1.54854,1.55094,183896
2011.09.22,00:00,1.55104,1.55159,1.53274,1.53398,215708
2011.09.23,00:00,1.53398,1.54906,1.53398,1.54447,208448
2011.09.26,00:00,1.54819,1.55701,1.54318,1.55531,214344
2011.09.27,00:00,1.55532,1.57051,1.55261,1.56286,201016
2011.09.28,00:00,1.56289,1.56772,1.55620,1.55685,191636
2011.09.29,00:00,1.55688,1.57152,1.55424,1.56025,203156
2011.09.30,00:00,1.56031,1.56651,1.55321,1.55795,191508
2011.10.03,00:00,1.55743,1.55833,1.54195,1.54380,196316
2011.10.04,00:00,1.54387,1.54944,1.53400,1.54757,232708
2011.10.05,00:00,1.54761,1.54924,1.53941,1.54627,216704
2011.10.06,00:00,1.54628,1.55013,1.52714,1.54321,226408
2011.10.07,00:00,1.54332,1.56457,1.54228,1.55535,201392
2011.10.10,00:00,1.55541,1.56883,1.55268,1.56561,188252
2011.10.11,00:00,1.56561,1.56633,1.55742,1.55923,194412
2011.10.12,00:00,1.55923,1.57976,1.55424,1.57441,202428
2011.10.13,00:00,1.57441,1.57839,1.56659,1.57614,201940
2011.10.14,00:00,1.57613,1.58518,1.57210,1.58175,182224
2011.10.17,00:00,1.58228,1.58477,1.57305,1.57427,188180
2011.10.18,00:00,1.57428,1.58207,1.56314,1.57021,217212
2011.10.19,00:00,1.57021,1.58472,1.56992,1.57708,208972
2011.10.20,00:00,1.57716,1.58031,1.56814,1.57855,211104
2011.10.21,00:00,1.57860,1.59731,1.57535,1.59516,193952
2011.10.24,00:00,1.59428,1.60072,1.58999,1.59938,182028
2011.10.25,00:00,1.59938,1.60386,1.59560,1.60016,194296
2011.10.26,00:00,1.60026,1.60413,1.58904,1.59600,170916
2011.10.27,00:00,1.59602,1.61408,1.59537,1.60989,220420
2011.10.28,00:00,1.60987,1.61517,1.60710,1.61243,184672
2011.10.31,00:00,1.61200,1.61659,1.59649,1.60635,231092
2011.11.01,00:00,1.60635,1.60921,1.58902,1.59307,244428
2011.11.02,00:00,1.59309,1.60470,1.59159,1.59319,215376
2011.11.03,00:00,1.59319,1.60610,1.58760,1.60366,225216
2011.11.04,00:00,1.60366,1.60630,1.59458,1.60305,191588
2011.11.07,00:00,1.60543,1.60788,1.59794,1.60547,198676
2011.11.08,00:00,1.60548,1.61293,1.60353,1.60929,187748
2011.11.09,00:00,1.60930,1.61193,1.59010,1.59010,212176
2011.11.10,00:00,1.59010,1.59847,1.58682,1.59311,213264
2011.11.11,00:00,1.59314,1.60926,1.58953,1.60630,175436
2011.11.14,00:00,1.60735,1.60916,1.58805,1.58970,196784
2011.11.15,00:00,1.58970,1.59315,1.57992,1.58115,207288
2011.11.16,00:00,1.58115,1.58211,1.57187,1.57250,233412
2011.11.17,00:00,1.57248,1.58116,1.56905,1.57582,243552
2011.11.18,00:00,1.57582,1.58876,1.57373,1.58043,240660
2011.11.21,00:00,1.57926,1.57928,1.56122,1.56373,227904
2011.11.22,00:00,1.56374,1.56911,1.55821,1.56417,237608
2011.11.23,00:00,1.56417,1.56548,1.54944,1.55270,239420
2011.11.24,00:00,1.55270,1.55657,1.54846,1.54917,183228
2011.11.25,00:00,1.54918,1.55179,1.54229,1.54370,196352
2011.11.28,00:00,1.54936,1.55942,1.54589,1.55046,227048
2011.11.29,00:00,1.55049,1.56561,1.54689,1.56124,229516
2011.11.30,00:00,1.56124,1.57794,1.55257,1.56986,240712
2011.12.01,00:00,1.56989,1.57558,1.56364,1.56875,211852
2011.12.02,00:00,1.56873,1.57253,1.55763,1.55951,192116
2011.12.05,00:00,1.55971,1.57167,1.55867,1.56456,184264
2011.12.06,00:00,1.56456,1.56640,1.55610,1.55988,214424
2011.12.07,00:00,1.55988,1.57231,1.55942,1.57102,202836
2011.12.08,00:00,1.57101,1.57694,1.56099,1.56214,217564
2011.12.09,00:00,1.56214,1.57345,1.55845,1.56673,212180
2011.12.12,00:00,1.56424,1.56571,1.55370,1.55782,238824
2011.12.13,00:00,1.55784,1.56291,1.54505,1.54824,250580
2011.12.14,00:00,1.54823,1.55310,1.54090,1.54676,226516
2011.12.15,00:00,1.54676,1.55291,1.54332,1.55129,214136
2011.12.16,00:00,1.55127,1.55571,1.54831,1.55427,198036
